store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Evans Volkswagen,403147,7124 Poe Ave,,Dayton,OH,45414,USA,9378906200,39.8504,-84.1879,Fri:08:30-20:00; Mon:08:30-20:00; Sat:10:00-17:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
Pohanka Volkswagen of Salisbury,409135,2007 N Salisbury Blvd,,Salisbury,MD,21801,USA,4433890408,38.3904,-75.5763,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Pohanka Volkswagen ofRitchieStation,409138,1720 Ritchie Station Ct,,Capitol Heights,MD,20743,USA,2407884530,38.8666,-76.8481,Fri:07:00-21:00; Mon:07:00-21:00; Sat:07:00-19:00; Thu:07:00-21:00; Tue:07:00-21:00; Wed:07:00-21:00; Sun:closed; ,,0
Freedom Volkswagen of Morgantown,409508,1351 Earl Core Road,,Morgantown,WV,26505,USA,3046587800,39.6288,-79.9319,Fri:07:30-17:30; Mon:07:30-17:30; Sat:07:30-12:00; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-17:30; Sun:closed; ,,0
Bommarito Volkswagen of Hazelwood,424171,400 Brookes Dr,,Hazelwood,MO,63042,USA,8552545273,38.7787,-90.3663,Fri:07:00-18:00; Sat:07:00-15:30; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; Mon:closed; ,,0
Hatfield Volkswagen,403203,1495 Auto Mall Dr,,Columbus,OH,43228,USA,8009011578,39.9219,-83.1252,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-19:00; Sun:12:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; ,,0
"Bill Marine Auto Center, Inc.",403195,415 E North St,,Springfield,OH,45503,USA,9372104257,39.9261,-83.8028,Fri:08:30-18:00; Mon:08:30-20:00; Sat:08:30-17:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
Ourisman Volkswagen of Bethesda,409106,7001 Arlington Road,,Bethesda,MD,20814,USA,3017506100,38.9797,-77.0980,Fri:07:00-19:00; Mon:07:00-19:00; Sat:08:00-16:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
Andy Mohr Volkswagen of Avon,403324,8791 E Us Highway 36,,Avon,IN,46123,USA,3179780292,39.7627,-86.3651,,,0
Falcone Volkswagen,403302,1930 W 16th St,,Indianapolis,IN,46202,USA,3172630002,39.7896,-86.1948,Fri:07:00-17:00; Mon:07:00-17:00; Sat:08:00-14:00; Thu:07:00-17:00; Tue:07:00-17:00; Wed:07:00-17:00; Sun:closed; ,,0
"Byers Imports, LLC",403200,401 N Hamilton Rd,,Columbus,OH,43213,USA,8884775262,39.9839,-82.8705,Fri:09:00-18:00; Mon:09:00-17:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Bommarito Volkswagen of St. Peters,424168,4190 N Service Rd,,Saint Peters,MO,63376,USA,6369282300,38.7976,-90.5760,Fri:07:30-17:00; Mon:07:30-17:00; Sat:07:00-15:00; Thu:07:30-17:00; Tue:07:30-17:00; Wed:07:30-17:00; Sun:closed; ,,0
Ourisman Volkswagen of Rockville,409152,801 Rockville Pike,,Rockville,MD,20852,USA,8662717452,39.0764,-77.1390,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-20:00; Sun:12:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; ,,0
DARCARS Volkswagen,409141,12511 Prosperity Dr,,Silver Spring,MD,20904,USA,3016227000,39.0604,-76.9623,Fri:07:00-19:00; Mon:07:00-19:00; Sat:08:00-16:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
King Volkswagen,409151,979 N Frederick Ave,,Gaithersburg,MD,20879,USA,3012008496,39.1592,-77.2180,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Tom Wood Volkswagen,403325,4545 E 96th St,,Indianapolis,IN,46240,USA,3177057000,39.9262,-86.0927,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-18:00; Wed:09:00-20:00; Sun:closed; ,,0
Midwestern Auto Group,403164,6335 Perimeter Loop Road,,Dublin,OH,43017,USA,6148892571,40.1009,-83.1515,Fri:07:30-18:00; Mon:07:30-18:00; Sat:07:30-18:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Fitzgerald Automall,409102,34 Hudson St,,Annapolis,MD,21401,USA,4104426920,38.9865,-76.5314,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Ourisman Volkswagen of Laurel,409150,3371 Ft. Meade Road,,Laurel,MD,20724,USA,8777980313,39.0949,-76.7962,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-20:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Tom Wood Volkswagen of Noblesville,403322,14701 Tom Wood Way,,Noblesville,IN,46060,USA,3178534553,40.0016,-85.9984,Fri:07:30-18:00; Mon:07:30-18:00; Sat:07:30-16:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Wheeling Automotive Group,409521,1 National Road,,Wheeling,WV,26003,USA,3042427313,40.0490,-80.6421,Fri:09:00-18:00; Mon:09:00-19:00; Sat:09:00-16:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-18:00; Sun:closed; ,,0
Antwerpen Volkswagen,409149,8065 Ritchie Hwy,,Pasadena,MD,21122,USA,4432011213,39.1276,-76.5901,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Don Thornton Volkswagen of Tulsa,425435,4240 S Memorial Dr,,Tulsa,OK,74145,USA,9187128989,36.0997,-95.8871,Fri:07:00-18:00; Mon:07:00-18:00; Sat:08:00-14:00; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Fitzgerald Volkswagen,409146,114 Baughman'S Lane,,Frederick,MD,21702,USA,3012009920,39.4189,-77.4360,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-19:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Muncie,403319,6732 W. Hometown Blvd.,,Muncie,IN,47303,USA,8662859562,40.2180,-85.4646,Fri:09:00-18:00; Mon:09:00-19:00; Sat:09:00-18:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
Heritage Volkswagen Catonsville,409113,6624 Baltimore National Pike,,Baltimore,MD,21228,USA,8444161170,39.2886,-76.7682,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Sharrett Volkswagen,409110,10310 Auto Pl,,Hagerstown,MD,21740,USA,3017397700,39.5985,-77.6791,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-18:00; Sun:closed; Sat:closed; ,,0
Heritage Volkswagen,409145,9808 Reisterstown Rd,,Owings Mills,MD,21117,USA,8884111564,39.4084,-76.7657,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Heritage Volkswagen Parkville,409103,9215 Harford Rd,,Baltimore,MD,21234,USA,8554576693,39.3902,-76.5283,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Three Rivers Volkswagen,406479,3694 Washington Rd,,Mcmurray,PA,15317,USA,8554599652,40.2763,-80.1261,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-16:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-18:00; Sun:closed; ,,0
Sunset Motors Incorp,403115,2218 Sunset Boulevard,,Steubenville,OH,43952,USA,8663086228,40.3688,-80.6421,Fri:08:00-17:00; Mon:08:00-20:00; Sat:09:00-16:00; Thu:08:00-20:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
"Herb Easley Motors, Inc.",425141,1125 Central Fwy,,Wichita Falls,TX,76306,USA,9407236631,33.9341,-98.5163,Fri:07:30-18:00; Mon:07:30-18:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; Sat:closed; ,,0
"Cook Volkswagen, LLC.",409117,2110 Bel Air Rd,,Fallston,MD,21047,USA,8777131356,39.4958,-76.3909,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Winner Volkswagen of Dover,406106,1387 N Dupont Hwy,,Dover,DE,19901,USA,8888611714,39.1922,-75.5436,Fri:09:00-20:00; Mon:09:00-20:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; Sat:closed; ,,0
Napleton's Volkswagen of Urbana,402170,1111 O'Brien Drive,,Urbana,IL,61802,USA,2173671222,40.1371,-88.1970,Fri:07:30-17:30; Mon:07:30-17:30; Sat:07:30-15:00; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-17:30; Sun:closed; ,,0
Green Volkswagen of Springfield,402197,3901 W. Wabash Ave,,Springfield,IL,62711,USA,2176983100,39.7571,-89.7279,Fri:09:00-19:00; Mon:09:00-19:00; Sat:09:00-18:00; Thu:09:00-19:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
Sendell Volkswagen,406520,5079 State Route 30,,Greensburg,PA,15601,USA,7249720890,40.3015,-79.4911,Fri:08:00-17:00; Mon:08:00-17:00; Sat:09:00-15:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Fowler Volkswagen of Norman,425420,617 North Interstate Drive,,Norman,OK,73069,USA,4052171800,35.2271,-97.4840,Fri:08:30-21:00; Mon:08:30-21:00; Sat:08:30-21:00; Thu:08:30-21:00; Tue:08:30-21:00; Wed:08:30-21:00; Sun:closed; ,,0
Mike Raisor Volkswagen of Lafayette,403301,1701 Sagamore Parkway South,,Lafayette,IN,47905,USA,7654461948,40.3991,-86.8564,Fri:07:00-18:00; Mon:07:00-18:00; Sat:08:00-12:00; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Cochran Volkswagen,406475,2755 W Liberty Ave,,Pittsburgh,PA,15216,USA,8775278826,40.3966,-80.0305,Fri:07:30-18:00; Mon:07:30-18:00; Sat:08:00-14:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Day Volkswagen,406442,1580 Golden Mile Hwy,,Monroeville,PA,15146,USA,7243274900,40.4309,-79.7171,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Day Apollo Volkswagen,406438,5252 University Blvd,,Coraopolis,PA,15108,USA,4122622495,40.5271,-80.2094,Fri:08:00-17:00; Mon:08:00-19:00; Sat:08:00-14:00; Thu:08:00-19:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Joe Machens Volkswagen of Columbia,424165,1200 Vandiver Drive,,Columbia,MO,65202,USA,8554614061,38.9704,-92.3216,Fri:07:30-17:30; Mon:07:30-17:30; Sat:07:30-15:30; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-17:30; Sun:closed; ,,0
Burke Volkswagen of Cape May County,408265,519 Stone Harbor Blvd,,Cape May Court House,NJ,08210,USA,8885869678,39.0835,-74.8133,Fri:08:00-16:30; Mon:08:00-16:30; Sat:08:00-16:00; Thu:08:00-16:30; Tue:08:00-16:30; Wed:08:00-16:30; Sun:closed; ,,0
Volkswagen of Abilene,425006,1350 S Clack St,,Abilene,TX,79605,USA,3256734663,32.4343,-99.7882,Fri:07:30-18:00; Mon:07:30-18:00; Sat:08:00-14:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Volkswagen of Wooster,403146,1363 W Old Lincoln Way,,Wooster,OH,44691,USA,8663085081,40.7998,-81.9595,Fri:09:00-17:00; Mon:09:00-17:00; Sat:09:00-15:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; ,,0
Cochran Volkswagen of Wexford,406420,11750 U.S. Route 19,,Wexford,PA,15090,USA,8666352992,40.6284,-80.0552,Fri:07:00-17:00; Mon:07:00-18:00; Sat:08:00-14:00; Thu:07:00-18:00; Tue:07:00-18:00; Wed:07:00-18:00; Sun:closed; ,,0
Volkswagen of Edmond,425424,14220 Broadway Ext,,Edmond,OK,73013,USA,8667895630,35.6150,-97.4906,Fri:08:30-20:00; Mon:08:30-20:00; Sat:08:30-19:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
"Hillcrest Volkswagen, Inc.",406483,3451 Leechburg Rd,,New Kensington,PA,15068,USA,8556516069,40.5927,-79.6938,Fri:08:30-17:00; Mon:08:30-17:00; Thu:08:30-17:00; Tue:08:30-17:00; Wed:08:30-17:00; Sun:closed; Sat:closed; ,,0
Oklahoma City Volkswagen,425436,4710 Nw 39th St,,Oklahoma City,OK,73122,USA,4052131162,35.5107,-97.6067,Fri:08:30-20:30; Mon:08:30-20:30; Sat:08:30-18:30; Thu:08:30-20:30; Tue:08:30-20:30; Wed:08:30-20:30; Sun:closed; ,,0
Kempthorn Volkswagen,403192,1449 Cleveland Ave Nw,,Canton,OH,44703,USA,8448595841,40.8139,-81.3790,Fri:08:30-18:00; Mon:08:30-20:00; Sat:08:30-16:00; Thu:08:30-20:00; Tue:08:30-18:00; Wed:08:30-18:00; Sun:closed; ,,0
"York Volkswagen, Inc.",406461,3475 E Market St,,York,PA,17402,USA,8555526356,39.9819,-76.6535,Fri:07:30-17:30; Mon:07:30-17:30; Sat:08:00-15:00; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-17:30; Sun:closed; ,,0
Fiore Volkswagen,406521,1000 S Logan Blvd,,Hollidaysburg,PA,16648,USA,8448592981,40.4507,-78.3944,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-16:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-18:00; Sun:closed; ,,0
Smith Volkswagen,406103,4304 Kirkwood Hwy,,Wilmington,DE,19808,USA,8664656222,39.7272,-75.6503,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Diehl Volkswagen of Butler,406537,258 Pittsburgh Road,,Butler,PA,16002,USA,7242828898,40.8136,-79.9281,Fri:08:00-17:00; Mon:08:00-17:00; Sat:08:00-12:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Taylor Volkswagen of Findlay,403141,3785 Speedway Dr,,Findlay,OH,45840,USA,5672509813,41.0870,-83.6566,Fri:08:00-17:00; Mon:08:00-17:00; Sat:08:00-12:00; Thu:08:00-17:00; Tue:08:00-17:00; Wed:08:00-17:00; Sun:closed; ,,0
Volkswagen of Salem County,408217,815 Route 40,,Monroeville,NJ,08343,USA,8777124317,39.6207,-75.2413,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Faulkner Volkswagen  Mechanicsburg,406532,6631 Carlisle Pike,,Mechanicsburg,PA,17050,USA,7175905230,40.2422,-77.0416,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Dave Walter Volkswagen,403103,447 W Exchange St,,Akron,OH,44302,USA,3307521773,41.0844,-81.5352,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-17:00; Wed:09:00-18:00; Sun:closed; ,,0
Atlantic Volkswagen,408283,6820 Tilton Rd,,Pleasantville,NJ,08234,USA,8444763280,39.3910,-74.5578,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen Bloomington Normal,402162,1430 Fort Jesse Rd,,Normal,IL,61761,USA,8555231515,40.5185,-88.9617,Fri:07:00-19:00; Mon:07:00-19:00; Sat:08:00-17:00; Thu:07:00-19:00; Tue:07:00-19:00; Wed:07:00-19:00; Sun:closed; ,,0
"Autohaus Lancaster, Inc.",406449,1373 Manheim Pike,,Lancaster,PA,17601,USA,7172992801,40.0697,-76.3297,,,0
Volkswagen of Boardman,403145,7850 Market St,,Boardman,OH,44512,USA,8443618314,41.0108,-80.6624,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-16:00; Thu:09:00-21:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
Vorderman Volkswagen,403340,5811 Cross Creek Blvd,,Fort Wayne,IN,46818,USA,2602134181,41.1300,-85.1648,Fri:09:00-20:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Sutliff Volkswagen,406418,1301 Paxton St,,Harrisburg,PA,17104,USA,7172348888,40.2553,-76.8642,,,0
Garnet Volkswagen,406527,1620 Wilmington Pike,,West Chester,PA,19382,USA,8554162988,39.8848,-75.5507,Fri:07:30-17:30; Mon:07:30-17:30; Sat:08:00-16:00; Thu:07:30-17:30; Tue:07:30-17:30; Wed:07:30-17:30; Sun:closed; ,,0
Prestige Volkswagen,408281,4271 Black Horse Pike,,Turnersville,NJ,08012,USA,8884790750,39.7395,-75.0434,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Brunswick Volkswagen,403143,1420 Industrial Parkway South,,Brunswick,OH,44212,USA,8556468229,41.2392,-81.7950,Fri:07:30-18:00; Mon:07:30-20:00; Sat:08:00-16:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Jeff D'Ambrosio Volkswagen,406497,1221 East Lancaster Avenue,,Downingtown,PA,19335,USA,4845935001,40.0214,-75.6688,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Streetsboro,403106,855 Classic Dr,,Streetsboro,OH,44241,USA,2349016103,41.2480,-81.3643,Fri:09:00-18:00; Mon:08:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-19:00; Wed:09:00-19:00; Sun:closed; ,,0
Colonial Volkswagen Newtown Square,406423,4940 W Chester Pike,,Edgemont,PA,19028,USA,8774580085,39.9743,-75.4477,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
"H.A. Boyd, Inc.",406404,1250 Chestnut St,,Lebanon,PA,17042,USA,7172593873,40.3371,-76.4321,Fri:09:00-17:00; Mon:09:00-20:00; Sat:09:00-15:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Volkswagen State College,406450,3220 W College Ave,,State College,PA,16801,USA,8142060902,40.7597,-77.8771,Fri:08:30-20:00; Mon:08:30-20:00; Sat:09:00-17:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
Fred Beans Volkswagen,406496,315 W Lancaster Ave,,Devon,PA,19333,USA,8883643717,40.0454,-75.4304,Fri:09:00-17:00; Mon:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; Sun:closed; Sat:closed; ,,0
Spitzer Volkswagen,403170,160 N Leavitt Rd,,Amherst,OH,44001,USA,8552491723,41.4068,-82.2100,Fri:08:00-17:30; Mon:08:00-17:30; Sat:08:00-13:00; Thu:08:00-17:30; Tue:08:00-17:30; Wed:08:00-17:30; Sun:closed; ,,0
Piazza Volkswagen of Ardmore,406506,150 W Lancaster Ave,,Ardmore,PA,19003,USA,6107261527,40.0094,-75.2950,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-19:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Cherry Hill Volkswagen,408278,2261 Marlton Pike W,,Cherry Hill,NJ,08002,USA,8563246042,39.9237,-75.0459,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Ganley Westside Volkswagen,403112,25580 Lorain Rd,,North Olmsted,OH,44070,USA,4407342000,41.4231,-81.9048,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Sun:12:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; ,,0
Ganley Volkswagen of Bedford,403128,250 Broadway Ave,,Bedford,OH,44146,USA,4404393444,41.4005,-81.5484,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
Flagship Volkswagen,404201,Hwy #2 Km 14.7 Hato Tejas,,Bayamon,PR,00959,USA,7875229300,18.4060,-66.1832,Fri:08:30-18:00; Mon:08:30-18:00; Sat:08:30-18:00; Sun:11:00-17:00; Thu:08:30-18:00; Tue:08:30-18:00; Wed:08:30-18:00; ,,0
Wynn Volkswagen,406482,2021 W Main St,,Norristown,PA,19403,USA,4846853835,40.1337,-75.3787,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Perrysburg,403196,26875 Dixie Hwy,,Perrysburg,OH,43551,USA,8665780507,41.5434,-83.6359,Fri:09:00-18:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; ,,0
Volkswagen Reading,406419,2746 Bernville Rd,,Leesport,PA,19533,USA,6107776500,40.3885,-75.9941,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Volkswagen Kennedy,404200,"Marginal Ave. Kennedy, Km. 3.5",,San Juan,PR,00922,USA,7877824039,18.4233,-66.0967,Fri:09:00-17:00; Mon:09:00-17:00; Sat:09:00-17:00; Sun:09:00-17:00; Thu:09:00-17:00; Tue:09:00-17:00; Wed:09:00-17:00; ,,0
Volkswagen of Peoria,402154,2322 Van Winkle Way,,Peoria,IL,61615,USA,3097402367,40.8030,-89.6295,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-18:00; Wed:09:00-20:00; Sun:closed; ,,0
Chapman Volkswagen,406529,9371 Roosevelt Blvd,,Philadelphia,PA,19114,USA,8558684025,40.0778,-75.0296,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
Volkswagen of Lee's Summit,424102,2225 Ne Independence Ave.,,Lees Summit,MO,64064,USA,8168417252,38.9529,-94.3626,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-21:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
"Burlington Volkswagen, Inc.",408212,4500 Route 130 S,,Burlington,NJ,08016,USA,6093860084,40.0651,-74.8739,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-17:00; Sun:closed; ,,0
Eastside Volkswagen,403152,28400 Chardon Rd,,Willoughby Hills,OH,44092,USA,4409448700,41.5828,-81.4814,Fri:08:00-18:00; Mon:08:00-18:00; Sat:08:00-14:00; Thu:08:00-18:00; Tue:08:00-18:00; Wed:08:00-18:00; Sun:closed; ,,0
"Colonial Volkswagen, Inc.",406530,200 W Street Rd,,Feasterville Trevose,PA,19053,USA,8774562689,40.1546,-75.0102,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-18:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
North Penn Volkswagen,406485,165 Bethlehem Pike,,Colmar,PA,18915,USA,8663503837,40.2711,-75.2560,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-17:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Molle Volkswagen,424166,808 W 103rd St,,Kansas City,MO,64114,USA,8169412400,38.9420,-94.6017,Fri:07:30-18:00; Mon:07:30-18:00; Sat:08:00-17:00; Thu:07:30-18:00; Tue:07:30-18:00; Wed:07:30-18:00; Sun:closed; ,,0
Piazza Volkswagen of Langhorne,406444,1862 E Lincoln Hwy,,Langhorne,PA,19047,USA,2157414100,40.1759,-74.8868,Fri:07:30-17:00; Mon:07:30-17:00; Sat:08:00-15:00; Thu:07:30-17:00; Tue:07:30-17:00; Wed:07:30-17:00; Sun:closed; ,,0
"J. Bertolet, Inc.",406445,555 Route 61,,Orwigsburg,PA,17961,USA,8554265539,40.6426,-76.1144,Fri:09:00-18:00; Mon:09:00-18:00; Thu:09:00-18:00; Tue:09:00-18:00; Wed:09:00-18:00; Sun:closed; Sat:closed; ,,0
Team Volkswagen,402902,3990 E Lincoln Hwy,,Merrillville,IN,46410,USA,2199471581,41.4717,-87.2887,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Classic Volkswagen,403155,8465 Tyler Blvd,,Mentor,OH,44060,USA,8775445862,41.6833,-81.3382,Fri:09:00-18:00; Mon:09:00-20:00; Sat:09:00-18:00; Thu:09:00-20:00; Tue:09:00-20:00; Wed:09:00-20:00; Sun:closed; ,,0
Bud Brown Volkswagen,424313,925 N Rawhide Dr,,Olathe,KS,66061,USA,8444202562,38.8937,-94.7889,Fri:08:30-18:00; Mon:08:30-20:00; Sat:08:30-18:00; Thu:08:30-20:00; Tue:08:30-20:00; Wed:08:30-20:00; Sun:closed; ,,0
Fred Beans Volkswagen of Doylestown,406422,3709 North Easton Road,,Doylestown,PA,18902,USA,8556382408,40.3314,-75.1289,Fri:09:00-21:00; Mon:09:00-21:00; Sat:09:00-17:00; Thu:09:00-21:00; Tue:09:00-21:00; Wed:09:00-21:00; Sun:closed; ,,0
